"","text","page","method","year"
"2409","DIMOND, THOMAS, 12.S W est 'rhlrty- thlrd Street.",5,"adobe",1899
"2410","        B a nk ror Sa vi ngs, T rns tee.",5,"adobe",1899
"2411","        Broadw ay Savings I ns t itu tion , Trus tee.",5,"adobe",1899
"2412","        Co lonia l Assur a nce Co.. Director.",5,"adobe",1899
"2413","        Mu t ua l B a nk, D irector.",5,"adobe",1899
"2414","        1Vas hlngton Assurance C'o .• Director.",5,"adobe",1899
"2415","        Wrig ht S team Engi ne \.Vorks, N ew burgh, N . Y., Director.",5,"adobe",1899
"2416","DINGEE, CHARLES E .. foot of Seven t h Street , Br ookl y n.",5,"adobe",1899
"2417","        W a llabout Bank, B r ooklyn, Di rec to r.",5,"adobe",1899
"2418","DTNJNNY. FERRALL C., JR., 29 B r oadway.",5,"adobe",1899
"2419","        Allegh eny Iron Co.. P reslclent a nd D irec tor .",5,"adobe",1899
"2420","        N eptun e Met er Co., Preside n t and D ir ector.",5,"adobe",1899
"2421","DINSMOR E, WTLT.TAM B .. 5!> B roadway.",5,"adobe",1899
"2422","        Adams F;xpr ess Co., D irector.",5,"adobe",1899
"2423","DITCHETT. SA MU EL H .. 78 Wal k<'r S treet .",5,"adobe",1899
"2424","        T extile PuhUs hlng Co .. D i rect or .",5,"adobe",1899
"2425","DITHRTDGE. GEORGE W .. 35 N :tssa11 Stre~t.",5,"adobe",1899
"2426","         Amazo n 0 11 and Mln ln~ Co. of P e nnsylva nlR and K entuck y, The, Dl r<•ctor .",5,"adobe",1899
"2427","        Dlthrlclge F Unt Glass C':o .. T h .~ . T r easure r nncl D irC'c tor .",5,"adobe",1899
"2428","        Interna tional E lectr lf' T rans it Co., D I rN·tor.",5,"adobe",1899
"2429","        Interna.Uonal Steel Ca r Co., Dire ctor .",5,"adobe",1899
"2430","        Iron Car Company, The , President and Direct or.",5,"adobe",1899
"2431","",5,"adobe",1899
"2432","l:i6          'fHE AUDIT COMPANY OF NEW YORK.",6,"adobe",1899
"2433","DITMAS, J OHN, JR .. 104 Plerr'3pont Stree t, Brooklyn.",6,"adobe",1899
"2434","         Brook lyn Bank, Direct or.",6,"adobe",1899
"2435","         Hamilton Trust Co., Brookl yn, Trustee.",6,"adobe",1899
"2436","         L ong Is land Safe D eposi t Co.. B r ookl yn, Director.",6,"adobe",1899
"2437","DITMAS, J OHN A., Fulton and CUnton Street s, B rooklyn.",6,"adobe",1899
"2438","         Brookl y n Bank, Director.                          ·",6,"adobe",1899
"2439","         L ong I sland Safe D epoeit Co., Brook lyn, Secretary and Director.",6,"adobe",1899
"2440","D[TSON, CHARLES H., 867 Broadway.",6,"adobe",1899
"2441","         Ch a rl es H . Ditson & Co., Secretary, Treasurer and Director.",6,"adobe",1899
"2442","DlTTENHEIMER, HENRY, 131 Ma iden L a n e.",6,"adobe",1899
"2443","         J. J. Rueben, Secr etary and Dir ector.",6,"adobe",1899
"2444","DCTTENHOEFER, MYE R, 353 Broadway.",6,"adobe",1899
"2445","         Good year V ul.canite Co., Presi dnnt and Director .",6,"adobe",1899
"2446","DJ TTMAR, C .H., 203 Broadw ay.",6,"adobe",1899
"2447","         Dittmar P owder a n d Chemical Co., Vice-President and Director.",6,"adobe",1899
"2448","DITTMAR, M. W., 1!>2 \-Vest One Hund l'ed a nd T hlrti(.th Street.",6,"adobe",1899
"2449","         Dittmar Powder and Ch emical Co., President, T reasurer and Direc tor.",6,"adobe",1899
"2450","D IX, ED\V ARD S., 31 Nassau Street .             .",6,"adobe",1899
"2451","         Empire Ad vertising Co., Secre t a ry a n d D ir ector.",6,"adobe",1899
"2452","         N ew York R ealty Co., D i rector .",6,"adobe",1899
"2453","DTX, HENRY N ., 993 Sixth Ave nue.",6,"adobe",1899
"2454","         Dix Phar m acy Co., Secre tary and Director.",6,"adobe",1899
"2455","DIX, M ORGAN, 187 F'ulton Street.",6,"adobe",1899
"2456","         Trustees of Columbia College In the City of Ne w York, Trustee.",6,"adobe",1899
"2457","D IX, R OBERT, 375-381 Kent Avenue, Brooklyn.",6,"adobe",1899
"2458","         R obert Dix Shoe Ma nufacturing Co., The, President a nd Director.",6,"adobe",1899
"2459","DIXON, COURTLANDT P., P.O. Box 1323, New Yorlc City.",6,"adobe",1899
"2460","         H om e L ife I nsura n ce Co., Director.",6,"adobe",1899
"2461","         Popula r Photogr ap h Co .. Tre:otsurer a nd Direct or .",6,"adobe",1899
"2462","DIXON, E PHRA IM W., 221 Ea.st T h irty-eighth Street.",6,"adobe",1899
"2463","         C. H. Brown Co., Secr et a ry a nd Direct or.",6,"adobe",1899
"2464","DIXON, ROBERT M ., 160 Broadway.",6,"adobe",1899
"2465","         Live Wire Cut Out Co .. Direct or.",6,"adobe",1899
"2466","DIXON, WlLLIAM, 39 J ohn Street.",6,"adobe",1899
"2467","         F. W. G essw ein Company, Pres ident a nd D i rector.",6,"adobe",1899
"2468","DIXON, W ILLIAM P., 80 Broadway.",6,"adobe",1899
"2469","         American Exch ange National Bank , Director.",6,"adobe",1899
"2470","         Central R eal Esta te Association, 'l'he, Director.",6,"adobe",1899
"2471","         Colonia l R eal E s t ate A ssociation, Dir ector .",6,"adobe",1899
"2472","         Fidelity a nd Casualty Co., Director .",6,"adobe",1899
"2473","         L a w yers' Title Insurance Co., Secr etary a nct Direc tor.",6,"adobe",1899
"2474","         Mutual Life Insurance Co .. Trustee.",6,"adobe",1899
"2475","         P opular Photograp h Co .• President a nd Director.",6,"adobe",1899
"2476","         Signa l and Control Co., 'l'he, Vice-Preside n t and Director.",6,"adobe",1899
"2477","         U. S. M or tgage a nd Trust Co., Directo r.",6,"adobe",1899
"2478","D OANE, GEORGE W., 4 Irv ing Place.",6,"adobe",1899
"2479","         Consolidated Gas Co. of N. Y., Treasur er and Director.",6,"adobe",1899
"2480","DOANE, J . \V., 87 Front Street.",6,"adobe",1899
"2481","         Gramercy Sugar Co. , D irector.",6,"adobe",1899
"2482","         London Guaran t ee and Acciden t Co., Trustee.",6,"adobe",1899
"2483","         Union P acific R.R. Co., Director.",6,"adobe",1899
"2484","         U. 9 . Guarantee Co .• D ir ect or .",6,"adobe",1899
"2485","D OBBS, C HARLES G .• 298 W est End Avenue.",6,"adobe",1899
"2486","         U nion Dime Savings B a nk, Trustee.",6,"adobe",1899
"2487","DOBSON, GEORGE F . , C larendon Hotel, Brooklyn.",6,"adobe",1899
"2488","         Associated Manufacturer s' Mutua l F ir e lnsurance Co., The, D irector .",6,"adobe",1899
"2489","         Homeslde La ·n d Co., P reside n t and Directo r .",6,"adobe",1899
"2490","         Mont a uk Theat er Co., S ecretar y and Director .",6,"adobe",1899
"2491","DODD, ALLISON, H3 Libert y Street.",6,"adobe",1899
"2492","         Arnoux & Hochhausr.n E l<'ctrlc Co., Secr eta ry and D irector.",6,"adobe",1899
"2493","         ""\\-addell Coal Co., President and Director.",6,"adobe",1899
"2494","",6,"adobe",1899
"2495","                       DIRECTORY OF' DIRECTORS.                                  137",7,"adobe",1899
"2496","DODD, C YRUS A., 647 West Forty-third Str~t.",7,"adobe",1899
"2497","        Central Brick Coal Co., Director.",7,"adobe",1899
"2498"," DODD, JOHN M., JR., 29 B r ond""a.y.",7,"adobe",1899
"2499","        Bank for Sa vlng""""s, Trustee.",7,"adobe",1899
"2500"," DODD. PIERSON G., 4.3 Wall Stree t.",7,"adobe",1899
"2501","        Phenix National Bank, Director.",7,"adobe",1899
"2502","DODD, SAMUEL, 11 Mald en Lane.",7,"adobe",1899
"2503","        International Silver Co., President and Director.",7,"adobe",1899
"2504","DODD, SAMU EL C. T., 26 Broadway.",7,"adobe",1899
"2505","        Trust Co. o f America, Director.",7,"adobe",1899
"2506","DODGE, ARTHUR P., 27 vVllllam Stree t.",7,"adobe",1899
"2507","        Babylon R.R. Co., President and Director.",7,"adobe",1899
"2508","        D odge Motor Co., President a nd Director.",7,"adobe",1899
"2509","        Kine tic Ma nufacturing Co., President a nd Director.",7,"adobe",1899
"2510","DODGE, CHARLES C., 45 Broadway.",7,"adobe",1899
"2511","        Esmond Interna tion a l Trac tion Co., President and Director.",7,"adobe",1899
"2512","DODGE, CLEVELAND H., 99 J ohn Street.",7,"adobe",1899
"2513","        Ansonia Brass a nd Copper Co., Directo r .",7,"adobe",1899
"2514","        Copper Queen Consolidated Mining Co., Director .",7,"adobe",1899
"2515","        Farmers' L oan and Trust Co., Trustee.",7,"adobe",1899
"2516","        N a tional City Bank, Director.",7,"adobe",1899
"2517","        Quincy Mining Co., The. Director.",7,"adobe",1899
"2518","DODGE. FRANCIS E .. 120 Pierrepont Street. Brooklyn,",7,"adobe",1899
"2519","        Brooklyn Academy of Music, Director.",7,"adobe",1899
"2520","DODGE, FREDERICK W., 310 Sixth Aven ue.",7,"adobe",1899
"2521","        F. W. Dodge Co. , President and Director.",7,"adobe",1899
"2522","DODGE, GEORGE E., 166 Fifth Avenue.",7,"adobe",1899
"2523","        Medix Run R.R .• Directo r.",7,"adobe",1899
"2524","DODGE, GEORGE F., 73-77 Watts Stree t.",7,"adobe",1899
"2525","        N. Y. Nickel Plaiting a nd M:\nufacturlng Co., President and Director.",7,"adobe",1899
"2526","DODGE, GEORGE P .. 18 Clift'. Street.",7,"adobe",1899
"2527","        Mineralized Rubber Co., President and Director.",7,"adobe",1899
"2528","IJODGE, GRENVILLE M., 1 Broadway.",7,"adobe",1899
"2529","        Ame rican Mutoscope Co., Director.",7,"adobe",1899
"2530","        Colorado Southern R.R. Co.. Chairman of the Board of Directors.",7,"adobe",1899
"2531","        Fort W orth & D enver Terminal Railway Co., Director.",7,"adobe",1899
"2532","        India Wharf Brewing Co., Direc t or.",7,"adobe",1899
"2533","        Smith-Vassar T e lep hone Co., Direct or.",7,"adobe",1899
"2534","        Wichita V a lle y Railway, Director.",7,"adobe",1899
"2535","DODGE, N ORMAN W., 81 New Street.",7,"adobe",1899
"2536","        Hilton & Dodge Lumber Co .. First Vlce-Preslde nt and Dlrec tor.",7,"adobe",1899
"2537","DODGE, PHILIP T .. 154 N assa u Street.",7,"adobe",1899
"2538","        Electric Stora ge Battery Co., Director.",7,"adobe",1899
"2539","        Me rgenthale r Linotype Co.. President and Director.",7,"adobe",1899
"2540","DODGE, THEODORE A., Waldorf-Astoria.",7,"adobe",1899
"2541","        Ame rican P egamold Co.. Pr~slde nt and DlrP.cto r .",7,"adobe",1899
"2542","DODGE, V. A .. 257 Broadway.",7,"adobe",1899
"2543","        Commerc ial Cr edit Agen cy, President and Director.",7,"adobe",1899
"2544","        N. Y . Export a n<l Import Co.. Secr etary and Dlrcctor.",7,"adobe",1899
"2545","DODGE, WILLIAM C .. 27 William Street.",7,"adobe",1899
"2546","        BR.bylon R.R. Co., Director.",7,"adobe",1899
"2547","        Kineti c Manufacturing Co.. Dh·ector .",7,"adobe",1899
"2548","DODGE, WILLIAM E .. 99 J ohn Stree t.",7,"adobe",1899
"2549","        Ame rican Museum of Natural History. Vlce-Presldent and Trustee.",7,"adobe",1899
"2550","        Ansonia. Rrai;s and Coppe r Co .. President a nd Director.",7,"adobe",1899
"2551","        Ansonia Clock Co., President a nd Direc tor.",7,"adobe",1899
"2552","        Arizona & Southeastern R.R. Co., Director.",7,"adobe",1899
"2553","      -Atla ntic Mutual I nsurnn co Co.. Trus t ee.",7,"adobe",1899
"2554","         Comm ercial Mining Co.. Dlrec:tor.",7,"adobe",1899
"2555","         Copper Queen Consolida ted Mining Co., Directo r .",7,"adobe",1899
"2556","                                  [Continued .]",7,"adobe",1899
"2557","",7,"adobe",1899
"2558","VlS            THF. AUDIT COMPANY OF NE\\' YORK.",8,"adobe",1899
"2559","            De troit Mining Co., Director.",8,"adobe",1899
"2560","      ' 1 ;ack a w a nna Iron and Steel Co., Director.",8,"adobe",1899
"2561","            Metropolitan Museum of Art, Chairman Executive Committee and Trustee.",8,"adobe",1899
"2562","            N . Y. Botanical Garden, 'l'rus tee .",8,"adobe",1899
"2563","       .,.. N. Y. Lire Insurance and Trust Co., Trustee.",8,"adobe",1899
"2564","            Provident I,oa n Society, Director .",8,"adobe",1899
"2565","            U nited Globe Mines, Direc tor.",8,"adobe",1899
"2566","DODSON, R. B., 2 W all Street.",8,"adobe",1899
"2567","            Aurora & Gen eva R a ilway Co., Vice-President, Treasurer and Director.",8,"adobe",1899
"2568","            Aurora Street R a ilway, Pr~s id ent , Treai::urer a nd D irector.",8,"adobe",1899
"2569","            Dover W ater Co., President a nd Director.",8,"adobe",1899
"2570","            Flint & Pere Ma rque t te R.R. Co., Direct or.",8,"adobe",1899
"2571","            K ent ·water and Light Co., President and Director.",8,"adobe",1899
"2572","            Massill on W a ter Co., President and Director.",8,"adobe",1899
"2573","            South Haven & Eastern R.R., Director.",8,"adobe",1899
"2574","            Warren W a t er Co., President and Director.",8,"adobe",1899
"2575","DODSWORTH, ALFRE D W. , 19 B eave r Street.",8,"adobe",1899
"2576","            J ourna l o f Commerce and Comme rcial Bulletin, Secret:i.r y n.nd Direct o r.",8,"adobe",1899
"2577","DODSWORTH. Wl L LIAM, 19 Beaver Street.",8,"adobe",1899
"2578","            J o ur n::i l o r Commerc.:i a nd Commercia l B ulletin, President and Direct o r .",8,"adobe",1899
"2579","D OF.LGF.R, CHARI.ES P .. 11 West Seventy-fifth Street .",8,"adobe",1899
"2580","            Ninet een t h Ward Bank, Dire~tor.",8,"adobe",1899
"2581","DOI·~LGER , PETER, 407 East F ifty-fifth Street.",8,"adobe",1899
"2582","            City Trust Co. of N. Y., Director .",8,"adobe",1899
"2583","DOELGER, P ETER , JR. , 407 East Fifty-fifth Street.",8,"adobe",1899
"2584","            Nine teenth Ward B a nk, Director.",8,"adobe",1899
"2585","D'OENCH, ALBE RT F ., 289 Fourth Ave nue .",8,"adobe",1899
"2586","            Eden Musee Amerkaln Co., Director.",8,"adobe",1899
"2587","            Germania Life Insura nce Co., Director.",8,"adobe",1899
"2588","DOER.HOEFER, BASIL . 111 Fifth A venue.",8,"adobe",1899
"2589","            Con tine n tal 'l'obacco Co .. Di rector.",8,"adobe",1899
"2590","DOERHOEFER, JOHN, 617 East Eig hty-eighth Street.",8,"adobe",1899
"2591","            Am erican T obacco Co., Director.",8,"adobe",1899
"2592","DOERR, JOHN B., 147 East Twenty-fourth Street.",8,"adobe",1899
"2593","            Flss, Doerr & Carroll H ors e Co., Preside nt and Director.",8,"adobe",1899
"2594","DOERR, WILLIAM F., 147 E ast Twenty-fourth Street.",8,"adobe",1899
"2595","            Flss, D oerr & Carro ll Horse Co., Secr etary and Director .",8,"adobe",1899
"2596","            R eser ve Fund Live S toc k Insurance Co., President and Direct or.",8,"adobe",1899
"2597","DOETSCHMANN , ALBE RT J., 107 West Broadway.",8,"adobe",1899
"2598","            N. Y. Extract Co .. President and Director .",8,"adobe",1899
"2599","DOHERTY, R. EMMET, 34 Pine S tr eet.",8,"adobe",1899
"2600","            Diesel Motor Co., Director.",8,"adobe",1899
"2601","DOHNE, PETE;R. 324 W est One Hundred a nd Fll'teent h Street.",8,"adobe",1899
"2602","            F'. A. Ringler Co., Director.",8,"adobe",1899
"2603","DOHSE, A. E., 44-50 J ay Street, Brooklyn.",8,"adobe",1899
"2604","             J ohn W . Masury & Son, Director.",8,"adobe",1899
"2605","D OHSE, JOHN, •14 Jay Street, Brookl yn.",8,"adobe",1899
"2606","             J ohn W. Mas ury & Son, President, Manager and Director.",8,"adobe",1899
"2607","DOIG, J AMES, 403 West Fort y -eighth Street.",8,"adobe",1899
"2608","             Drake & Stratto n Co., Director.",8,"adobe",1899
"2609","DOLAN, PHILIP E., 43 W est One Hundred and Twenty-fifth St r eet.",8,"adobe",1899
"2610","             ·west E nd Co-operative Buil ding and L oan Association, Director.",8,"adobe",1899
"2611","DOJ,AN, THOMAS. 40 Wall Street.",8,"adobe",1899
"2612","              Ame rican Air P ow er Co., Di rec tor .",8,"adobe",1899
"2613","              Electric Storage B attery Co., Direc tor.",8,"adobe",1899
"2614","              Metropolibtn Street R allw&)' Co .. Director.",8,"adobe",1899
"2615","              'l'we nty-e ight h n.nd Twen ty-nin th Street s Cros~t o wn Railroad Co.. Director.",8,"adobe",1899
"2616","              Twe nty-t hird S trc-et Railway Co., DlrectN.",8,"adobe",1899
"2617","               W els bacih Commer cia l Co., The, President a nd Director.",8,"adobe",1899
"2618","               Wool Exchange, Director.",8,"adobe",1899
"2619","",8,"adobe",1899
"2620","                      DlHEC'l'ORY OU' DIREC'l'ORS.                              13U",9,"adobe",1899
"2621","DOLBE ER, FRAZIER M., 182 Pearl Stree t.",9,"adobe",1899
"2622","        American Warehousemen's Associa tion. Director.",9,"adobe",1899
"2623","        F. C. Linde Co., Secretar y and Direct or.",9,"adobe",1899
"2624","DOI.GE. ALFRED. 110 E as t Thirteen t h Street.",9,"adobe",1899
"2625","        C. M. Zimmerman Co., Director.",9,"adobe",1899
"2626","        D a niel Green & Co., Director.",9,"adobe",1899
"2627","        D olgeville Coal Co., Director.",9,"adobe",1899
"2628","        Dolgeville Electric Light a nd P ower Co., Director.",9,"adobe",1899
"2629","        G erman Savings Bank, Trustee.",9,"adobe",1899
"2630","        Little Falls & D olge ville R.R. Co., Directo r.",9,"adobe",1899
"2631","DOLL, ANTON, 175 H ester Stree t .",9,"adobe",1899
"2632","        W asle & Co., Secre tary and Director.",9,"adobe",1899
"2633","DOLL, WILLIAM F., 19 Maiden Lane.",9,"adobe",1899
"2634","        W. F. D oll Manufacturing Co., President and Director.",9,"adobe",1899
"2635","DOMINICK, BAYARD, 74 Broadway.",9,"adobe",1899
"2636","        Gold Coin Mines Co., Director.",9,"adobe",1899
"2637","        Ward Consolidat ed Mining Co., Director.",9,"adobe",1899
"2638","DOMINICK, GEORGE F ., 40 Wa.11 Street.",9,"adobe",1899
"2639","        Morning Sta r Consolida t ed Mining Co., Director.",9,"adobe",1899
"2640","D OMINICK, H. BLANCHARD, 860 Broadwa y.",9,"adobe",1899
"2641","        Aldlne Associa tion, Pre::ident a nd Director.",9,"adobe",1899
"2642","        Bowe ry Savings Bank, Trust~~.",9,"adobe",1899
"2643","        Dominick & Hair, Preside nt and Director.",9,"adobe",1899
"2644","        Second National Bank, Direct or .",9,"adobe",1899
"2645","DOMINICK, MAYNARD A., 6-7 East Sixteenth Street.",9,"adobe",1899
"2646","        Frederick A. Stokes Co., Secretary and Director.",9,"adobe",1899
"2647","DOMMERCCH, LOU IS F., 57 Greene Stre.e t.",9,"adobe",1899
"2648","        Central N a tiona l Bank, D irect vr.",9,"adobe",1899
"2649","        German AJllance Insura nce Co.. Director.",9,"adobe",1899
"2650","        Germa n-Ame rican Bank , Director.",9,"adobe",1899
"2651","        Ge rman-Am erican Ins urance Co., V ice-P resident a nd Direct or.",9,"adobe",1899
"2652","        H a n over Fire Insurance Co .. Director.",9,"adobe",1899
"2653","DONALD, JAMES M., 9-11 N assau Street.",9,"adobe",1899
"2654","        Colonia l Bank, Director .",9,"adobe",1899
"2655","        Hanov er Nation a l Bank, Vice-President and Director.",9,"adobe",1899
"2656","        N. Y. N a tion a l Exchange Ban k , D ir ector.",9,"adobe",1899
"2657","        Trust Company ot America, Trustee.",9,"adobe",1899
"2658","DONALD, JOSEPH D., 81 Fulton Street.",9,"adobe",1899
"2659","        N assau Electric R.R. Co., Director.",9,"adobe",1899
"2660","D ONALD, WILLIAM MILNE, 48 Exch ange Place.",9,"adobe",1899
"2661","        Hende rson E s tate Co .. Director.",9,"adobe",1899
"2662","        N. Y. Stock Exch a nge, M ember of Board c f Governors .",9,"adobe",1899
"2663","DONALDSON, A., 21 Cortlandt Street.",9,"adobe",1899
"2664","        D epew Syndicate, The, Dir ector.",9,"adobe",1899
"2665","        Middletown, Unio nville & Water Gap R.R. Co., Treasurer and Director.",9,"adobe",1899
"2666","        N. J. & N. Y. R.R., Director.",9,"adobe",1899
"2667","        N. Y. & Greenwood L~ke R a ilway, Vice-President and Director.",9,"adobe",1899
"2668","        N. Y., Susquehan n a and Western Coa.1 Co., Treasurer and Director.",9,"adobe",1899
"2669","        N. Y. & Wllkesba rre Coal Co.. Treas urer a.nd Director.",9,"adobe",1899
"2670","        Wllkesbarre & E as t ern R.R. Co .. T reasurer a nd Director.",9,"adobe",1899
"2671","DONALDSON, ANSON M., 492 Broadway.",9,"adobe",1899
"2672","        L . V. H olzma lster & Co., Director.",9,"adobe",1899
"2673","D ONALDSON, GEORGE W., 50 E ast Ninet eenth Street.",9,"adobe",1899
"2674","        American Lithographic Co., V ice-President a n d Direct or.",9,"adobe",1899
"2675","        E con omic Machine Co., Director.",9,"adobe",1899
"2676","DONALDSON, JOSEPH, 100 Ea.st Twenty-eigh th Street.",9,"adobe",1899
"2677","        Dnnatdson-B'r own Co .. President a nd Directo r.",9,"adobe",1899
"2678","DONALDSON, R. M ., 50 East Nineteen th Street.",9,"adobe",1899
"2679","        American Lithogra phic Co.. Director.",9,"adobe",1899
"2680","        Economic Machine Co., Director.",9,"adobe",1899
"2681","",9,"adobe",1899
"2682","                       DIRECTORY OF DIREC'l'ORS.                               13",NA,"adobe",1899
"2683"," APPLETON, FRANCIS R., 21 Malde n L a ne.",NA,"adobe",1899
"2684","         Mount Morris Bank, Director.",NA,"adobe",1899
"2685","         National Park Bank, Director.",NA,"adobe",1899
"2686"," APPLETON, HERBERT. 16 Exchange Place.",NA,"adobe",1899
"2687","         U. 8. Standard Steamship Owners, Builders & Underwriters' Association",NA,"adobe",1899
"2688","             (Limite d}, Preside nt a nd Director.",NA,"adobe",1899
"2689"," APPLETON, R . ROSS, 78 Frank lin Street .",NA,"adobe",1899
"2690","        Fourteenth Street Bank, N. Y., Direct or.",NA,"adobe",1899
"2691","         R. R. Appleton Co., President and Director.",NA,"adobe",1899
"2692"," APPLETON, ROBERT, 72 Fifth Avenue.",NA,"adobe",1899
"2693","        D. Appleton & Co., Director .",NA,"adobe",1899
"2694"," APPLETON, WILLIAM H ., 72 Fl!th Avenue.",NA,"adobe",1899
"2695","         Cen tral Trust Co., Trustee.",NA,"adobe",1899
"2696","         N. Y. Life Insurance Co., T he, Trustee.",NA,"adobe",1899
"2697","         N . Y. National Building a nd Loan Associa tion , Secretary and Director.",NA,"adobe",1899
"2698","         N. Y. Security a nd Trust Co.. Trustee.",NA,"adobe",1899
"2699"," APPLETON, WILLIAM W., 72 Fifth Ave nue.",NA,"adobe",1899
"2700","         A. J . Johnson Co., President and Dlre<:tor.",NA,"adobe",1899
"2701","        American Book Co., Director.",NA,"adobe",1899
"2702","         Bank for Savings, Ne w York, Trustee.",NA,"adobe",1899
"2703","        D. Appleto n & Co. , President and Director.",NA,"adobe",1899
"2704"," ARBUCKLE, JOHN, foot Jay St r eet. Brooklyn.",NA,"adobe",1899
"2705","         Importers' and Tra ders' N a tio nal Bank, Director.",NA,"adobe",1899
"2706","         Kings County Trus t Co. , T rustee.",NA,"adobe",1899
"2707"," ARCHER, EDWIN A., 31 East Seven teenth Stree t.",NA,"adobe",1899
"2708","         Cassell Publlshlng Co., Treasurer, Secr etary a nd Director.",NA,"adobe",1899
"2709"," ARCHER, GEORGE W ., 169 Canal Street .",NA,"adobe",1899
"2710","         Arc h er Manufac turing Co., Preside nt and Director.",NA,"adobe",1899
"2711","         Murray Hlll Hotel (Corporation}, Director.",NA,"adobe",1899
"2712"," ARCHER, M. A ., 169 Cana l Street.",NA,"adobe",1899
"2713","         Archer Manufacturing Co. , Director.",NA,"adobe",1899
"2714","ARCHER, NORMAN L., 268 Firth Avenue.",NA,"adobe",1899
"2715","        Everall Brothers, Secreta r y and Director .",NA,"adobe",1899
"2716"," ARC HIBALD, JOHN D., 26 Broadway.",NA,"adobe",1899
"2717","         National Dock s R a llway Co., Director.",NA,"adobe",1899
"2718","         National Tra nsit Co., Direc tor.",NA,"adobe",1899
"2719","         N. Y. Transit Co., Director.",NA,"adobe",1899
"2720","         Standard 011 Co . o f N . Y., The, Director.",NA,"adobe",1899
"2721","AREND, FRANCIS J ., 7-i Cortlandt Street.",NA,"adobe",1899
"2722","         De Laval Manufacturing Co., President and Director.",NA,"adobe",1899
"2723","         De La.val Separator Co., The, Secretary and Director.",NA,"adobe",1899
"2724","ARENSBERG, LIPPMAN, 143 M yrtle A venue, B rooklyn.",NA,"adobe",1899
"2725","         Metropolitan Tobacco Co., Director.",NA,"adobe",1899
"2726","A.RENTS, GEORGE, 5CY7 West Twen ty-second Street.",NA,"adobe",1899
"2727","         American Tobacco Co., The, Treasurer a nd Director.",NA,"adobe",1899
"2728","         Union Tobacco Co., Director.",NA,"adobe",1899
"2729","ARGUIMBAU, FRANK M., 178 Water StreeL",NA,"adobe",1899
"2730","         Convolute Sys tem Co., Director.",NA,"adobe",1899
"2731","ARGYRO, PETER C., 1123 B r oadway.",NA,"adobe",1899
"2732","         American Trimmings Syndicate , Pre side nt a nd Director .",NA,"adobe",1899
"2733",".ARKELL, WILLIAM J ., UO Fifth Avenue.",NA,"adobe",1899
"2734","         International Pulp Co., Director .",NA,"adobe",1899
"2735","        Joseph Ladue Gold Mining a nd Development Co. o! Yukon, The, Director .",NA,"adobe",1899
"2736","         .Tudge Co., The, President and Direc tor.",NA,"adobe",1899
"2737","ARKY, SIGMUND, 138 Ea.st Fifty-sev en th S tr eet .",NA,"adobe",1899
"2738","        Loveman & Co.,, Secre tary and D irector .",NA,"adobe",1899
"2739","ARMENY, GYULO, 90 Nassau Street .",NA,"adobe",1899
"2740","        Azure Mining Go., Director.",NA,"adobe",1899
"2741","ARMITAGE, CHARLES, 233 Mer cer Street.",NA,"adobe",1899
"2742","         Httchlngs & Co., Treasurer and Direct or.",NA,"adobe",1899
"2743","",NA,"adobe",1899
"2744","140         THE AUDIT COMPANY OF                 NE~V   YORK.",0,"adobe",1899
"2745","DONALLY, ALVI'N .J., 302 Greenwich Street.",0,"adobe",1899
"2746","         D ona ll y Ma nufact uring Co., Treasurer and Director .",0,"adobe",1899
"2747","DONNELL. A. LEIGHTON, 218 Wllllam Street.",0,"adobe",1899
"2748","         American M achinist Press. Secr etary and Director.",0,"adobe",1899
"2749","DONNELL, WILLIAM B. , 357 Canal Street.",0,"adobe",1899
"2750","         Fire Extinguisher M anufacturing Co., Director.",0,"adobe",1899
"2751","         S. F. Hayward & Co. , Director .",0,"adobe",1899
"2752","DONNELLON, C. E .. 27 Wlllia m Street.",0,"adobe",1899
"2753","         Brooklyn R eal Esta t e Exchnng-e (Limited), Direct or .",0,"adobe",1899
"2754","         V. P. D . & M . Ch au ncey R eal Estate Co. (Limited), Director.",0,"adobe",1899
"2755","DONNELLY, HENRY D .. ~Broadway.",0,"adobe",1899
"2756","         Westchester Gas and Electric Co., Director .",0,"adobe",1899
"2757","DONNER, J OHN• O.. 117 Wall S treet.",0,"adobe",1899
"2758","         Hyatt Roller B earing Co., Director.",0,"adobe",1899
"2759","DONOVAN, J OHN J. , 150 Na,ssau Street.",0,"adobe",1899
"2760","         Mech a nics' a nd Traders' Exchange, Trustee.",0,"adobe",1899
"2761","         Metropolitan Llghterage Co., Director.",0,"adobe",1899
"2762","         N. Y. S tate Mortgage Bank and Savings Association, Director.",0,"adobe",1899
"2763","DONOVAN, WILLIAM J ., 26 Cortland t Street .",0,"adobe",1899
"2764","         Ln.wrencevllle Cem ent Co., Secretary A.nd Direct or .",0,"adobe",1899
"2765","DOOLITTLE, JOSEPH W., 220 Broadway.",0,"adobe",1899
"2766","         Sagamore Hotel Co .. Secr eta1·y a.nd Dfrector.",0,"adobe",1899
"2767","IJOOPER, A .. 62.5 Ea.st One Hundred and Fiftieth Street.",0,"adobe",1899
"2768","         German Exchange Bank, Director.",0,"adobe",1899
"2769","DOORNBOS, JACOB, 207 East Twelfth Street.",0,"adobe",1899
"2770","         American Co-op erative Savings and L oan Association, Director.",0,"adobe",1899
