"","text","page","method","year"
"4143","             D cndWfJ()d T e r ra M lnin i; r·,1 . . D lrt>r·tor.",160,"adobe",1901
"4144","J> F. AGI JF.RO, JOAQU I N ~- .. II Hrm11lwa y.",160,"adobe",1901
"4145","             A m e r ican Oil & &1(·1i11ir1i.; ( '11. . Tr1 ·n~ t1r<'1 11n1l Dir,..r ln!'.",160,"adobe",1901
"4146","rn;: Ar:t: r.:rtu. l\ll C l ' Et. K . 11 l l111 a d w: 1 ~'.",160,"adobe",1901
"4147","             A 111t·rlt-a11 C111 & f< t:: l111ln ~ ~ '11., P ro •:<lch-111 :i nti D lr1 ·c t11r.",160,"adobe",1901
"4148","             1·,1 n ~oll tl :l 1 ,• 1l ('kn.rln~ H 11u s t>, l .lllllt e<I. \'lcP· i'r,.,::ltl t 111 u nd l J lr t'l' l111""",160,"adobe",1901
"4149","tit~.\ L \'. \\' I LL l.A l\I J .. lf•f1 B1·():HIW:\\·.",160,"adobe",1901
"4150","             Go ll.I & St1wk I.If(• ln:<ura1;c<' A :<~udatio11 , S,·l·re tar y and :\ft>mhc r 11 r !·:>",160,"adobe",1901
"4151","                  ocutlve L'o mmll! o 4).",160,"adobe",1901
"4152","",160,"adobe",1901
"4153","                      DIREC'l'ORY OF DJRECTORR.                                        161",161,"adobe",1901
"4154","DEAN, C ASPER W ., 136 Liberty Street.",161,"adobe",1901
"4155","          Dean-Wes tbrook Bridge Co., President a nd Direct or.",161,"adobe",1901
"4156","DEAN, CHARLES A., 346 Broadway.",161,"adobe",1901
"4157","          National Surety Co., President and D ir ect or .",161,"adobe",1901
"4158","DEAN, CHARLES F ., 17 Union Square, 'Vest.",161,"adobe",1901
"4159","          P o meroy Co., Secretary a nd Directo r .",161,"adobe",1901
"4160","DEAN, C HARLES H ., 71 Broadway.",161,"adobe",1901
"4161","          Engineering Con t r act Co., President and Directo r .",161,"adobe",1901
"4162","          Columbus, Sandus ky & H ocking R. R. Co .. Direc t or.",161,"adobe",1901
"4163","D EAN, GEORGE H ., 136 Broa dway.",161,"adobe",1901
"4164","          Cen t ral Portland Cement Co ., D ir ector.",161,"adobe",1901
"4165","DEAN, HERBERT H .• ~ Broadway.",161,"adobe",1901
"4166","          C ompa nla Metalurgica M e xlca na, Direc t or .",161,"adobe",1901
"4167","          M~xl can I .end Co ., Director .",161,"adobe",1901
"4168","          P otos i & Rio Ve rde R a ilwa y Co. , Director.",161,"adobe",1901
"4169","OF.AN, J . E .• 320 Broadway.",161,"adobe",1901
"4170","          Dime S a vings B a nk, Brooklyn, Vice-Preside n t a nd Trus tee.",161,"adobe",1901
"4171","DEAN, JOSEPH A., 100 William Stre et.",161,"adobe",1901
"4172","          Am~rl can Linoleum Manu fac turing Co .. Director.",161,"adobe",1901
"4173","          American LinReP.d Co .. Firs t Vice -Preside nt and Di recto r .",161,"adobe",1901
"4174","          D ean Linseed O il Co. , President and Director.",161,"adobe",1901
"4175","          N o rthfle ld Oil .Renning Co .• Preside n t and D irect or .",161,"adobe",1901
"4176","          Phoen ix Ass urance Co. (London), U . S . Direct o r .",161,"adobe",1901
"4177","D E AN, MATHEW, 89 Lee A ven u e, Brot)kJ y n",161,"adobe",1901
"4178","          Brooklyn Bank, The , Direc tor.",161,"adobe",1901
"4179","          C hllds's Unique Dairy C o., Director .",161,"adobe",1901
"4180","          Long Isla nd Sate D ep osit Co., Brooklyn, Di r ect or.",161,"adobe",1901
"4181","          N . Y. P ie B a.king Co.. The, Direc t or.",161,"adobe",1901
"4182","DEAN, P . S .. 52 Wall Street .",161,"adobe",1901
"4183","          Ins ura n ce Pres s , Director.",161,"adobe",1901
"4184","DEAN, ROBERT J ., 188 Cha mbers Street.",161,"adobe",1901
"4185","          Itasca Iron Co., Pre~ lden t a n d Directo r .",161,"adobe",1901
"4186","          Lee Arms Co .• Vice-Preside nt and Director.",161,"adobe",1901
"4187","DEAN. SAMUEL, Third Street and G owanus Canal, B r ooklyn.",161,"adobe",1901
"4188","          U nion B a nk. Brookl y n, Director.",161,"adobe",1901
"4189","DEAN, WILLIAM M . , 185 Mc Donough Street , Brooklyn.",161,"adobe",1901
"4190","          William M . Dean & C o., President a nd Director .",161,"adobe",1901
"4191","DEANE, ROYAL E ., 264 Water Stree t .",161,"adobe",1901
"4192","         Bramhall D eane Co .. Preside nt and Director .",161,"adobe",1901
"4193","DEANE, WILI,IAM E ., 271 Broadway.",161,"adobe",1901
"4194","          Bradle y Studios, Secretary and Director.",161,"adobe",1901
"4195","         Knlckerhocke r B o ttling Co ., PrE-sld e nt, Tr~asu re r a n d Direct or .",161,"adobe",1901
"4196","         Louis Roth (Inc orpo rated). Secr e ta r y a nd D'lrect o r.",161,"adobe",1901
"4197","DEARBORN, GEORGE S ., 11 Broadway.",161,"adobe",1901
"4198","          American-Hawaiian Steams hip Co.. Preside nt and D irector .",161,"adobe",1901
"4199","         C uban-Ame rican Suga r Co ., Direct or .",161,"adobe",1901
"4200","         Flint, D earbo rn & Co., President n n d Dlract o r .",161,"adobe",1901
"4201","         Manha ttan Llghte r a g e & Transportation Co ., President o.nd Direct or.",161,"adobe",1901
"4202","         West I n dia Land & Trading C o., Direct or .",161,"adobe",1901
"4203","DE ARMOND, W1LLIAM C .. 71 Broadway.",161,"adobe",1901
"4204","         Pressed Steel C a r Co .. Secretary and Director .",161,"adobe",1901
"4205","         Thornton N . Motle y Co.• Secr etary n n d D ir er.tor .",161,"adobe",1901
"4206","DF. BARY. ADO LPHE, 4:J W n rr<'n S tr<·Pt.",161,"adobe",1901
"4207","          N o rth Caro lina Lumhe r Co.. Vlce-Prt>sldenl nnfl nlr<'clor.",161,"adobe",1901
"4208","D E BEVOISE. <..:. L. 11 Pine Street.",161,"adobe",1901
"4209","         Seville Packing Co. or N . Y ., T h e. D irector.",161,"adobe",1901
"4210","DE BEVO TSE, C HARLES R. , Flus hing, L. I.",161,"adobe",1901
"4211","          D e Bevolse Waist Co .. Preside nt a nd Director.",161,"adobe",1901
"4212","",161,"adobe",1901
"4213","162         THE AUDIT           CO~!PANY         Olil NEW YORK.",162,"adobe",1901
"4214","DEBEVOISE, GEORGE W ., Twenty-sixth Street and E leve nth Avenue.",162,"adobe",1901
"4215","         Natchez, Red Rlve r & T e xas R.R., D irec tor.",162,"adobe",1901
"4216","         P ontiac. Oxtord & Northern R.R., Vice-President and Direc tor.",162,"adobe",1901
"4217","DE BILLYER, FRED 0., 20 Broad Street.",162,"adobe",1901
"4218","         Alas k a-Snettlsh a m Gold Mining Co., Treasurer and D irector .",162,"adobe",1901
"4219","DE BILL IJi;R, W. B., 20 Broad Street.",162,"adobe",1901
"4220","         Alaska-Snettls ham Go ld Mining Co., S~reta ry and Director .",162,"adobe",1901
"4221","         Camden Mining Co. , Secretary and Director.",162,"adobe",1901
"4222","DE BOCANDE, EUGENE, 32 Broadway.",162,"adobe",1901
"4223","         Ferdina nd Hirsch Co., T h e, Director.",162,"adobe",1901
"4224","DEBRAEKELEER, EDMOND, 26 Sou t h William Street .",162,"adobe",1901
"4225","         D ebraekeleer Importing Co. (Limited), Secretary and Director.",162,"adobe",1901
"4226","DEBRAEI<ELEER, GEORGE, 26 South Wiiiiam Street.",162,"adobe",1901
"4227","         De brae k eleer Im porting Co. (Llmlt~d), Presid ent nnd Directo r.",162,"adobe",1901
"4228","DE BUYS. A LFRED, ZO Broad Street.",162,"adobe",1901
"4229","         Export Lumber Co. , Directo r.",162,"adobe",1901
"4230","         FUnt, Eddy & American Trading Co., Direct or.",162,"adobe",1901
"4231","         F Unt, Eddy & Co. (Limited), Director.",162,"adobe",1901
"4232","         Sills-Eddy Mica. Co., Director.",162,"adobe",1901
"4233","DECKER , DANIEL S., 266 Broadway.",162,"adobe",1901
"4234","         C. L. Wright & Co .. Sec r etary and Direc tor.",162,"adobe",1901
"4235","         Grand Conservatory of Music of the City 01' N. Y., Vlce-Preslde:lt and",162,"adobe",1901
"4236","              Director.",162,"adobe",1901
"4237","         Me r cantile Law & Collection Agency, Pres ide nt and Director.",162,"adobe",1901
"4238","         Satety Pock et Fire Escape Co., Presid ent and Director .",162,"adobe",1901
"4239","DECKER, HENRY, 6 Beekman Street.",162,"adobe",1901
"4240","         Charles H. Fulle r's Advertising Agency, Vice-President and Director.",162,"adobe",1901
"4241","DECK.ER, JOSEPH S ., 46 Broadway.",162,"adobe",1901
"4242","         B eckville & St. Lawrence Bridge Co. , Direct o r .",162,"adobe",1901
"4243","DECKER, THOMPSON W ., 583 P a rk Avenue.",162,"adobe",1901
"4244","         Fifth N a tional Bank, Dlrector.",162,"adobe",1901
"4245","DE COPPET, HENRY, 39 B road Street.",162,"adobe",1901
"4246","         Greenwich Savings Bank, Trustee.",162,"adobe",1901
"4247","DEEHAN, EUGENE T ., 522 East Twentieth Street.",162,"adobe",1901
"4248","         D. K. Martin R oofing & Manufacturing Co., Secr e tary and Director.",162,"adobe",1901
"4249","DEER, JOHN F., 2'14 Seventh Street.",162,"adobe",1901
"4250","         Hanover Ftre Insurance Co., Director .",162,"adobe",1901
"4251","DEERING. WILLIAM A., 203 Broadway.",162,"adobe",1901
"4252","         Ma ll & Expr ess Co., Treasurer and Director.",162,"adobe",1901
"4253","         MA.11 & Express Job Print <Incorpo rated), Treasurer a n d Director.",162,"adobe",1901
"4254","DEEVElS, J . HENRY, 309 Broadway.",162,"adobe",1901
"4255","         Amsterdam Investm ent Co., President and Director.",162,"adobe",1901
"4256","DEEVES, RIC HARD, 309 Broadws.y.",162,"adobe",1901
"4257","         Mutua l Rese rve Fund Lite Assoclo.tlon, Director.",162,"adobe",1901
"4258","DE F E RE, PAUL El., 40 Wall Street.",162,"adobe",1901
"4259","         American Bridge Co. , Dlrector.",162,"adobe",1901
"4260","DE FONTAINE, W . HAMPTON, 63 Wall Street.",162,"adobe",1901
"4261","         Burgla r y Preventive Co. ot America, S ecreta ry. T r easure r and Director.",162,"adobe",1901
"4262","         Ca lumet Ma.n utactu rlng Co., Director.",162,"adobe",1901
"4263","         International G as Saving Manufac turing Co .. Sec reta r y a nd Director.",162,"adobe",1901
"4264","         Lettuce C r eam Co., President and Director.",162,"adobe",1901
"4265","D F. FORF:ST, H ENRY W., 30 Broad Stree L",162,"adobe",1901
"4266","         Al lied Arts Co ., Presid ent a n d Dlre<-tnr.",162,"adobe",1901
"4267","         Bank for S r.wings, Trus tee.",162,"adobe",1901
"4268","         R rltls h - Amerlcan I nsurance Co., Director .",162,"adobe",1901
"4269","          'en t r a l N . J . Land Improvement Co., Dire c tor.",162,"adobe",1901
"4270","                                        [Continued.]",162,"adobe",1901
"4271","",162,"adobe",1901
"4272","      •",163,"adobe",1901
"4273","                     DIREC'l'OUY 01•' DIHE<J'!'OU.S.                             ]{j;)",163,"adobe",1901
"4274","",163,"adobe",1901
"4275","            lJ udson Trust Co., Director.",163,"adobe",1901
"4276","           Knickerbocker Trust Co., Dlreclor.",163,"adobe",1901
"4277","           Land & River Co., President ancl Dlreclor.",163,"adobe",1901
"4278","            N. J . & N. Y. R .R. Co., Dire ctor.",163,"adobe",1901
"4279","            N iagara. Fire Insurance Co., Director.",163,"adobe",1901
"4280","           'fUJany Glass & Decorating Co., Secr etary and Director .",163,"adobe",1901
"4281","DE FOREST, JAMES G., 30 Broad Street.",163,"adobe",1901
"4282","           Atlantic Mutual I nsurance- Co., Trustee.",163,"adobe",1901
"4283","DE FOREST, JAME S G., JR. , 349 West Twelrth Str eet.",163,"adobe",1901
"4284","           Hygc la Distilled Water Co., President and Direc tor.",163,"adobe",1901
"4285","DE FOREST, J OHNSTON, 30 Broad Street.",163,"adobe",1901
"4286","           Sewaren Improvement Co., Secretary a nd Director.",163,"adobe",1901
"4287","DE F OREST, ROBERT W., 30 Broad S tr eet.",163,"adobe",1901
"4288","           Alpine Land Co., Director.",163,"adobe",1901
"4289","           Business Address Co., Director.",163,"adobe",1901
"4290","           Central N . J . Land Improvem ent Co., President a nd Dir ector .",163,"adobe",1901
"4291","           Contine n tal Trust .Co., Trustee.",163,"adobe",1901
"4292","           Dolphin Jute M1lls, D irector.",163,"adobe",1901
"4293","           F irst N a tional Bank of Hoboken, Director.",163,"adobe",1901
"4294","           Hackensack Water Co., President a nd Direc tor.",163,"adobe",1901
"4295","           Land & River Co., Dir ector.",163,"adobe",1901
"4296","            N . J . & N . Y. R .R. Co., Director.",163,"adobe",1901
"4297","           N. J. Souther n R a llway Co., Director.",163,"adobe",1901
"4298","           N . Y. & Long Branch R.R. Co., Dire ctor .",163,"adobe",1901
"4299","           Niagara Fire Insurance Co., Director.",163,"adobe",1901
"4300","           Port Morris Land I mpr ovement Co., Director.",163,"adobe",1901
"4301","           Provident Loan Socie ty, The, Sec retary and Trus tee.",163,"adobe",1901
"4302","           Se wa.re n Improve ment Co., President and Director.",163,"adobe",1901
"4303","DE FRECE, B. FRANKLIN, 22 Wllllam Stree t .",163,"adobe",1901
"4304","           Anch or T onlque Manufact uring Co., S ecretary, Treasurer and Directo r.",163,"adobe",1901
"4305","           Louren co Marques Trading Co., S ecr etary. T r easurer a nd Direc tor .",163,"adobe",1901
"4306","           N. Y. & Brooklyn Tunnel Co., S ecretary and Director.",163,"adobe",1901
"4307","           N on-Intoxicant Bever age Co., S ecretary, T reasurer and Director.",163,"adobe",1901
"4308","           Virginia Land & Improvement Co., Secretary and Director.",163,"adobe",1901
"4309","DE · FREMERY, JAMES L ., 44 Brvadway.",163,"adobe",1901
"4310","           Amer ican Luc.ol Co., President, Manager and Director.",163,"adobe",1901
"4311","DE FRIEST, J. B ., 29o B roadway.",163,"adobe",1901
"4312","           H otel Printing Press Co., Secre ta ry, Treasurer and Director.",163,"adobe",1901
"4313","DE GAUGUE, C. L . E ., SO Broadway.",163,"adobe",1901
"4314","           Breece Mining Co., Secretary a nd Director.",163,"adobe",1901
"4315","           C roesus Gold Mining & MJlling Co., Director.",163,"adobe",1901
"4316","           Flatbus h Gas Co., Secretary, Treasurer a nd Director.",163,"adobe",1901
"4317","           Jnmalca Gasltght Co., Secre tary, Treasurer a nd Director.",163,"adobe",1901
"4318","           Newtown Gas Co., Director.",163,"adobe",1901
"4319","           Ric hmond Hill & Queens County Gas Light Co., S< cr etary, Treasurer and",163,"adobe",1901
"4320","                Director.",163,"adobe",1901
"4321","          Southern Car & Foundry Co., Sec r et ary and Director.",163,"adobe",1901
"4322","D l'JGEN E R, GEORGE L ., 20 Broad Street.",163,"adobe",1901
"4323","           Sc hllc ht Combustion Process Co., D irector.",163,"adobe",1901
"4324","DEGENER, JOHN F., 38 Greene Street .",163,"adobe",1901
"4325","          P acific Bank, Director.",163,"adobe",1901
"4326","DEGENHARDT, CORD D., 371 Gree nwich Street.",163,"adobe",1901
"4327","          Salva.tor B r e wing Co., Director.",163,"adobe",1901
"4328","DF: GERSDORFF, CARL A., 40 Wall Street.",163,"adobe",1901
"4329","          Eden Musee Americaln Co. (Limited), Director.",163,"adobe",1901
"4330","          E merald & Phoenix Bre wing Co., Director .",163,"adobe",1901
"4331","          T. C. Lyman Co., Secretary and Director.",163,"adobe",1901
"4332","DEONON, MICHAEL J ., 13 Park Row.",163,"adobe",1901
"4333","          Cobleskill Quarry Co., T r easur er and Dir ector.",163,"adobe",1901
"4334","                                   [Con tinued.J",163,"adobe",1901
"4335","",163,"adobe",1901
"4336","1fi4        1' £LE AUDIT COMP ANY OF NEW YORK.",164,"adobe",1901
"4337","",164,"adobe",1901
"4338","         Degnon-McLean Construction Co., President and Director.",164,"adobe",1901
"4339","         lJegnon-Mc L cnn Contr acting Co. , T h e, Preside nt a nd Directo r .",164,"adobe",1901
"4340","DE GREGORI, B., 19 Bridge Street.",164,"adobe",1901
"4341","         North Atlantic Export Co., President, Manager and Direc tor.",164,"adobe",1901
"4342","DE GREGORI, P. H ., 19 Bridge St reeL",164,"adobe",1901
"4343","          North Atlantic E xport Co., Treas ure r and Director.",164,"adobe",1901
"4344","DE HART, J OHN, 160 Nassau S t r eet.",164,"adobe",1901
"4345","         Bronx R ealty Co., Preside nt a nd Director .",164,"adobe",1901
"4346","DE HAVEN, ALEXANDER H ., 40 Wall Street.",164,"adobe",1901
"4347","         Standard Trust Co., Dlrector .",164,"adobe",1901
"4348","DEITZ, GEORGE, 4-46 East E ighty-sixth Street .",164,"adobe",1901
"4349","         B olton Drug Co. (Limited). The, Director .",164,"adobe",1901
"4350","DEJONGE, LOUIS, JR. , 71 Duane Street.",164,"adobe",1901
"4351","         F irs t N ation a l Bank of Sta t e n I sland, Direc tor.",164,"adobe",1901
"4352","         I n tern ation a l Ultramarine Works (Limited), Director.",164,"adobe",1901
"4353","         State n I s la nd Rapid Transit R.R. Co., Direc t or.",164,"adobe",1901
"4354","DE KAY, J OHN W., 116 Broadway.",164,"adobe",1901
"4355","         National Ca.ttle Co., Secre tary, Treasur er and Direc to r .",164,"adobe",1901
"4356","          National Trus t Co., Phil a d elphia, Director.",164,"adobe",1901
"4357","          North American Beef Co., The, Secre ta r y and D irector.",164,"adobe",1901
"4358","DE KLYN. B. FRANK, 64 Irving Place.",164,"adobe",1901
"4359","         Huyler's , Vice-President and Director.",164,"adobe",1901
"4360","         Me n e m s h a. Clay Co., T r easure r and Direct or.",164,"adobe",1901
"4361","DELABARRE. A. P .. 141 B r oadway.",164,"adobe",1901
"4362","         Me rrill P n eumatic Pump Co., Secretary, Tren~u rer und D irector .",164,"adobe",1901
"4363","DELAFIELD, F. P., 29 Liberty S treet.",164,"adobe",1901
"4364","         La Salle Construction Co., Secretary and Director.",164,"adobe",1901
"4365","          Yates Electric Light & Power Co.• The, D irector.",164,"adobe",1901
"4366","DELAFIELD, MATU RIN L., JR. , 56 Liberty Street.",164,"adobe",1901
"4367","         Unive r sal Lock Co., Treasure r and Direc tor.",164,"adobe",1901
"4368","DELAFIELD, RICHARD, 214 Broadway.",164,"adobe",1901
"4369","          Colonln l Trust Co., First V ice-President and T rustee.",164,"adobe",1901
"4370","          Frankfort American Ins urance Co.. Direc tor.",164,"adobe",1901
"4371","         Frankfort Marine Accident & P late Glass Insurance Co., U. S . Trustee.",164,"adobe",1901
"4372","         Mount Morris Bank, Direc tor.",164,"adobe",1901
"4373","         National Park Bank , The, Presiden t and Dir ector.",164,"adobe",1901
"4374","       · Nationa l Sure ty Co., D irect or.",164,"adobe",1901
"4375","         New D omestic Sewing Machine Co., Director.",164,"adobe",1901
"4376","         P laza Bank , Dlrector .",164,"adobe",1901
"4377","         Scar sdale Estates, Director.",164,"adobe",1901
"4378","         'l'hurlngia American Insurance Co. , Director.",164,"adobe",1901
"4379","         Thurlngla F ire Insurance Co., E r ru rt, Germany, Dir ector.",164,"adobe",1901
"4380","         Trinity C hurch Corporation, Trustee.",164,"adobe",1901
"4381","DELAIIUNTY, J OHN, 220 Broadway.",164,"adobe",1901
"4382","         C haLha.m & Leba n on Valley R.R., D irector .",164,"adobe",1901
"4383","DE LA MARE, ALPHEUS T., 2 Dna n e Stree t.",164,"adobe",1901
"4384","         A. T. De La Mare Printing & Publishin g Co. (Li mited), President and Di-",164,"adobe",1901
"4385","              rector.",164,"adobe",1901
"4386","DE LA MARE , JAMES .... , 203 Broadway.",164,"adobe",1901
"4387","         ""Rudolph Aronson Opera Co.,"" Vice-President, Secr etnry n nd Director .",164,"adobe",1901
"4388","DELANO. EUGENE, 59 Wall S t r eet .",164,"adobe",1901
"4389","         Institution for the Savings of M erchants' Clerks, Trus tee.",164,"adobe",1901
"4390","         Lehigh Va lley R.R. Co.• D irec tor.",164,"adobe",1901
"4391","         M ercantile Trus t Co., Director.",164,"adobe",1901
"4392","         P ennsylva rua Co. for Insurance on Lives & Grnntlng Annuities, D irector .",164,"adobe",1901
"4393","         SL Louis Transit Co .. D irector.",164,"adobe",1901
"4394","         United RaJlways Co. o! St. IAuis, Direct or .",164,"adobe",1901
"4395","DELANO, FRANK, 263 Broadway.",164,"adobe",1901
"4396","         American Temperance Ll!e Insurance Association, President a nd Direct o r",164,"adobe",1901
"4397","                                        t<.:onUnu ed.)",164,"adobe",1901
"4398","",164,"adobe",1901
"4399","                        DIREC'l 'ORY OF DIRECTORS.                                       165",165,"adobe",1901
"4400","         National Security Insurance Co. , President and Director.",165,"adobe",1901
"4401","          Tradesmen's Life Insurance Co., Vic e-President and Director.",165,"adobe",1901
"4402"," DELANO, H . L ., 2Sd Broadway.",165,"adobe",1901
"4403","         Ame rican Teml)erance Life Insurance Association, Director.",165,"adobe",1901
"4404","         N ationa l Security Insurance Co., Director .",165,"adobe",1901
"4405"," DELANO, L. M ., 102 Chambers S treet.",165,"adobe",1901
"4406","         T . H . D elano PubUs hlng Co., Director.",165,"adobe",1901
"4407","DELANO, THOMAS E ., ll5 Fulton Street.",165,"adobe",1901
"4408","         Charles N . Crittento n Co. , Vice-Pres ide n t, 1.' rea.surer and Direc tor.",165,"adobe",1901
"4409"," DELANO, THOMAS H., l~ Chamber s Street.",165,"adobe",1901
"4410","         T . H . De la no Publishing Co., Preside nt and D ir ect or .",165,"adobe",1901
"4411","DELANO, WARREN, JR., 1 Broa dway.",165,"adobe",1901
"4412","         B ee-Hive Coke-Oven By-Products Co.• Preside nt and Director .",165,"adobe",1901
"4413","         'Lackawanna Iron & S teel Co., Vlce-Pr~sldent a nd Direc tor.",165,"adobe",1901
"4414","         Mlll Creek Coal Co., Preside nt and Direct or .",165,"adobe",1901
"4415","         Union Mining Co.. of Allegany County (Md.), Direct or.",165,"adobe",1901
"4416","         V inton Col11ery Co., President and Director.",165,"adobe",1901
"4417","DELANO, WILLIAM H. C., 463 Fourth Ave nue.",165,"adobe",1901
"4418","         Mllton Rathbun Co., S ecreta ry, Treasu rer and Director .",165,"adobe",1901
"4419","         Nick erson Lock & Seal Co., •rreasur e r n nd .Dir ector .",165,"adobe",1901
"4420","DELAVAN, T. C .. 20 Broad Street.",165,"adobe",1901
"4421","         Peoria & St. Louis Rallway, Director .",165,"adobe",1901
"4422","         Wllllams Manufacturing Co. , Direct or .",165,"adobe",1901
"4423","DE LA VERGNE, L . E., foot E ast One Hund red nnd T hir t y-e ig hth Street .",165,"adobe",1901
"4424","        Woodha ven Bank, T he, Director.",165,"adobe",1901
"4425","DELEHANTY, EDWARD J., 814 Greenwich Street.",165,"adobe",1901
"4426","        Clara. F o ltz Gold Mi ning Co., Director.",165,"adobe",1901
"4427","        1'.,ranklln Tyl)ewriter Co., Secreta ry and Director .",165,"adobe",1901
"4428","DE LEMOS, THEODORE W. E. , 87 Nassau Street.",165,"adobe",1901
"4429","        East Side F ireproof Stabling & Stora ge Co.. Treasurer and Director.",165,"adobe",1901
"4430","DE L IMA. ELIAS A . , 17 State Street.",165,"adobe",1901
"4431","         No rth American Trust Co. , Director.",165,"adobe",1901
"4432","DE LISSER, HORACE, 90 West Broadway.",165,"adobe",1901
"4433","        Stodde r Punc tureless Tire Co., President and D irector .",165,"adobe",1901
"4434","DELLEVIE, ALBERT, 748 Broadway.",165,"adobe",1901
"4435","        Fechbe lmer Fishel Co., The, Secretary and Director .",165,"adobe",1901
"4436","DELLON, GEORGE, 62 Ridge Street.",165,"adobe",1901
"4437","        U . S. Gas Fixture Co., Direct or .",165,"adobe",1901
"4438","DEL SOLAR, J OSE A., 10 Arlington Place, Brookl y n .",165,"adobe",1901
"4439","        Nar c is a. Suga r Co .. Treasurer a nd Director .",165,"adobe",1901
"4440","DEL VALLE, JOSE A., 15 Broadway.",165,"adobe",1901
"4441","                            1",165,"adobe",1901
"4442","",165,"adobe",1901
"4443","",165,"adobe",1901
"4444","        N e w Central Coal Co., Director .",165,"adobe",1901
"4445","DEMAESENER, ADOLPH, 142 Firth Avenue.",165,"adobe",1901
"4446","        L. D e m aesener Co., T reasu r e r an d Director .",165,"adobe",1901
"4447","DEMAREST, EBEN, 125 Sixth Ave nue.",165,"adobe",1901
"4448","        Pacific F ire Insurance Co. , Director.",165,"adobe",1901
"4449","DEMAREST, WILLIAM A ., 115 Fulton Street.",165,"adobe",1901
"4450","        Charles N. Crlttenton Co., D irect or.",165,"adobe",1901
"4451","        Kress & Owen Co., Directo r .",165,"adobe",1901
"4452","DEMING, HENRY C., 120 Broadway.",165,"adobe",1901
"4453","        Me r cantile •rrus t Co., Vice-P resident and Direct o r.",165,"adobe",1901
"4454","DE MlTKIEWICZ. IVAN, ll05 M etropolitan Avenue, Brookl y n.",165,"adobe",1901
"4455","        Brooklyn Bric k & Sewer P ipe Co .. Secret:iry and Director.",165,"adobe",1901
"4456","DEMOREST, WILLIAM C., 00 Liberty Street.",165,"adobe",1901
"4457","        Irving NaUo na l B a nk, Director.",165,"adobe",1901
"4458","       P rice Ba king Powder Co., Director.",165,"adobe",1901
"4459","       Realty T rust, President and D irec tor.",165,"adobe",1901
"4460","       Royal Baking P ow der Co., Direct o r .",165,"adobe",1901
"4461","        St. J ohn Typo b a r Co., Direct or.",165,"adobe",1901
"4462","       'J'arta r Ch emical Co., Director.",165,"adobe",1901
"4463","",165,"adobe",1901
"4464","166         '£HR AUDI'!' 0 01\LPANY OF NR\V YORK.",166,"adobe",1901
"4465","DEMOREST, WILLIAM H ., .JR., 25 Ca tharine Slip.",166,"adobe",1901
"4466","        Atlas Machlne Co., Vice-President, Ma na g e r and Director.",166,"adobe",1901
"4467","DE NAVARRO, ALFONSO, 148 Liberty Street.",166,"adobe",1901
"4468","        Atlas Portland Cement Co ., The, Vice-Preside nt and Director.",166,"adobe",1901
"4469","DE NAVARRO, JOSE F ., 143 Libe rty Stree t.",166,"adobe",1901
"4470","        Atlu P ortland Ceme nt Co., The , Director.",166,"adobe",1901
"4471","        Equitable Life As sura nce Societ y o f the U. s .. The, Direc tor.",166,"adobe",1901
"4472","DENBIGH, RICHARD, 141 Broadway.",166,"adobe",1901
"4473","        Hay Foundry & Iro n W orks, Vice-Preside n t and Director.",166,"adobe",1901
"4474","DENISON, E . B., 41 P a rk R ow.",166,"adobe",1901
"4475","        National Pulp Board Co., Treasurer and Director.",166,"adobe",1901
"4476","DENMAN, ABRAM C., 87 J o hn Street .",166,"adobe",1901
"4477","        American Sterilized Air & Trans p ortA.tion Co., Preside nt n.nd Director .",166,"adobe",1901
"4478","        Benjamin Atha & Co ., S ecrttar y u nd Director.",166,"adobe",1901
"4479","        Mount Hope Mine r a l R.R. Co., P resident and Direct or.",166,"adobe",1901
"4480","DENMAN, ABRAM C., JR., 86 J ohn Street.",166,"adobe",1901
"4481","        Ame rican Ste rlllzed Air & Tra n spor tation Co. , Treasurer a nd Director.",166,"adobe",1901
"4482","DENNETT, ALFRED W. , 25 P a rk Row.",166,"adobe",1901
"4483","        La Trl ndad Gold Mining Co., Vice-Preside nt a nd Director.",166,"adobe",1901
"4484","        Lytton Springs Sanitar ium Co., President and Director.",166,"adobe",1901
"4485","DENNETT, OREN, 12 E ast Sixty-eig hth Street .",166,"adobe",1901
"4486","        American I ce C o., D ir ector.",166,"adobe",1901
"4487","        New Jersey I ce Co., Director.",166,"adobe",1901
"4488","DENNIS, A. P ., 160 Broa dway.",166,"adobe",1901
"4489","        S tandard Coupler Co., Secr etar y, T r easu r er and D irect or .",166,"adobe",1901
"4490","DENNIS, D . B . , 66 Duane S tr eet .",166,"adobe",1901
"4491","        Globe Lithograph Co., Vice-Presiden t and Direct or .",166,"adobe",1901
"4492","DENNIS, JOHN B., 33 W a ll Street.",166,"adobe",1901
"4493","        C leve la nd, L o rai n & Wheeling R ailway Co., Directo r .",166,"adobe",1901
"4494","        Hous ton, East & W t st T e xas Ra1lway Co., Director.",166,"adobe",1901
"4495","        N o rthwestern Elevated R.R. Co., Direct or.",166,"adobe",1901
"4496","        Toled o Traction Co., Treasu rer a n d Director .",166,"adobe",1901
"4497","DENNIS, LABAN W .• 1123 B roadway.",166,"adobe",1901
